hsa-mir-423-5p,lupus vulgaris
hsa-mir-484,lupus vulgaris
hsa-mir-486-5p,lupus vulgaris
hsa-mir-500a-5p,lupus vulgaris
hsa-mir-518b,lupus vulgaris
hsa-mir-557,lupus vulgaris
hsa-mir-596,lupus vulgaris
hsa-mir-602,lupus vulgaris
hsa-mir-611,lupus vulgaris
hsa-mir-615-5p,lupus vulgaris
hsa-mir-629-5p,lupus vulgaris
hsa-mir-637,lupus vulgaris
hsa-mir-642a-5p,lupus vulgaris
hsa-mir-654-5p,lupus vulgaris
hsa-mir-663a,lupus vulgaris
hsa-mir-769-5p,lupus vulgaris
hsa-mir-99a-5p,lupus vulgaris
hsa-mir-181a-2-3p,leukemia
hsa-mir-199b-5p,leukemia
hsa-mir-378a-5p,leukemia
hsa-mir-454-5p,leukemia
hsa-mir-575,leukemia
hsa-mir-10a-5p,"leukemia, myeloid, chronic-phase"
hsa-mir-22-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-373-5p,"leukemia-lymphoma, precursor b-cell lymphoblastic"
hsa-mir-451a,"leukemia-lymphoma, precursor b-cell lymphoblastic"
hsa-mir-346,schizophrenia
hsa-mir-150-5p,marek disease
hsa-mir-223-5p,marek disease
hsa-mir-363-5p,autistic disorder
hsa-mir-92a-1-5p,autistic disorder
hsa-mir-92a-2-5p,autistic disorder
hsa-mir-181b-2-3p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-181c-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29b-2-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-145-5p,atherosclerosis
hsa-mir-150-5p,sepsis
hsa-mir-199b-5p,choriocarcinoma
hsa-mir-146a-5p,sepsis
hsa-mir-223-5p,sepsis
hsa-mir-200a-5p,glomerulonephritis
hsa-mir-200b-5p,glomerulonephritis
hsa-mir-429,glomerulonephritis
hsa-mir-106b-5p,"child development disorders, pervasive"
hsa-let-7i-5p,melanoma
hsa-mir-106b-5p,melanoma
hsa-mir-107,melanoma
hsa-mir-17-5p,melanoma
hsa-mir-20a-5p,melanoma
hsa-mir-20b-5p,melanoma
hsa-mir-214-5p,melanoma
hsa-mir-216a-5p,melanoma
hsa-mir-217-5p,melanoma
hsa-mir-221-5p,melanoma
hsa-mir-330-5p,melanoma
hsa-mir-452-5p,melanoma
hsa-mir-509-3-5p,melanoma
hsa-mir-517a-3p,melanoma
hsa-mir-518e-5p,melanoma
hsa-mir-519b-5p,melanoma
hsa-mir-593-5p,melanoma
hsa-mir-621,melanoma
hsa-mir-646,melanoma
hsa-mir-767-5p,melanoma
hsa-mir-126-5p,"diabetes mellitus, type 2"
hsa-mir-15a-5p,"diabetes mellitus, type 2"
hsa-mir-191-5p,"diabetes mellitus, type 2"
hsa-mir-197-5p,"diabetes mellitus, type 2"
hsa-mir-20b-5p,"diabetes mellitus, type 2"
hsa-mir-21-5p,"diabetes mellitus, type 2"
hsa-mir-223-5p,"diabetes mellitus, type 2"
hsa-mir-24-1-5p,"diabetes mellitus, type 2"
hsa-mir-24-2-5p,"diabetes mellitus, type 2"
hsa-mir-320a-5p,"diabetes mellitus, type 2"
hsa-mir-486-5p,"diabetes mellitus, type 2"
hsa-mir-101-2-5p,"lymphoma, large-cell, anaplastic"
hsa-mir-486-5p,autistic disorder
hsa-mir-27a-5p,leukemia
hsa-mir-331-5p,leukemia
hsa-mir-181a-2-3p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29b-1-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-let-7d-5p,pancreatic neoplasms
hsa-mir-146a-5p,pancreatic neoplasms
hsa-mir-126-5p,heart failure
hsa-mir-424-5p,hemangioma
hsa-mir-503-5p,diabetes mellitus
hsa-mir-125b-1-3p,human immunodeficiency virus infection
hsa-mir-125b-2-3p,human immunodeficiency virus infection
hsa-mir-150-5p,human immunodeficiency virus infection
hsa-mir-28-5p,human immunodeficiency virus infection
hsa-mir-382-5p,human immunodeficiency virus infection
hsa-let-7a-2-3p,"carcinoma, renal cell"
hsa-let-7b-5p,"carcinoma, renal cell"
hsa-let-7c-5p,"carcinoma, renal cell"
hsa-let-7d-5p,"carcinoma, renal cell"
hsa-let-7e-5p,"carcinoma, renal cell"
hsa-let-7f-1-3p,"carcinoma, renal cell"
hsa-let-7f-2-3p,"carcinoma, renal cell"
hsa-let-7g-5p,"carcinoma, renal cell"
hsa-let-7i-5p,"carcinoma, renal cell"
hsa-mir-26a-1-3p,"carcinoma, renal cell"
hsa-mir-26a-2-3p,"carcinoma, renal cell"
hsa-mir-30c-1-3p,"carcinoma, renal cell"
hsa-mir-30c-2-3p,"carcinoma, renal cell"
hsa-let-7b-5p,"leukemia-lymphoma, precursor t-cell lymphoblastic"
hsa-mir-16-1-3p,"carcinoma, hepatocellular"
hsa-mir-16-2-3p,"carcinoma, hepatocellular"
hsa-mir-101-2-5p,glioblastoma
hsa-mir-141-5p,systemic lupus erythematosus
hsa-mir-192-5p,systemic lupus erythematosus
hsa-mir-200a-5p,systemic lupus erythematosus
hsa-mir-200b-5p,systemic lupus erythematosus
hsa-mir-200c-5p,systemic lupus erythematosus
hsa-mir-205-5p,systemic lupus erythematosus
hsa-mir-429,systemic lupus erythematosus
hsa-mir-92a-1-5p,lymphoma
hsa-mir-92a-2-5p,lymphoma
hsa-mir-103a-1-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-103a-2-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-16-1-3p,"leukemia-lymphoma, adult t-cell"
hsa-mir-100-5p,"carcinoma, adrenocortical"
hsa-mir-126-5p,mesothelioma
hsa-mir-451a,"leukemia, myeloid, chronic"
hsa-mir-106a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-146b-5p,"carcinoma, lung, non-small-cell"
hsa-mir-155-5p,"carcinoma, lung, non-small-cell"
hsa-mir-17-5p,"carcinoma, lung, non-small-cell"
hsa-mir-221-5p,"carcinoma, lung, non-small-cell"
hsa-mir-223-5p,"carcinoma, lung, non-small-cell"
hsa-mir-27a-5p,"carcinoma, lung, non-small-cell"
hsa-mir-590-5p,alzheimer disease
hsa-mir-342-5p,glioblastoma
hsa-mir-671-5p,myelodysplastic syndromes
hsa-mir-375-5p,"squamous cell carcinoma, esophageal"
hsa-mir-143-5p,"leukemia, myeloid, acute"
hsa-mir-29a-5p,"leukemia, myeloid, acute"
hsa-mir-21-5p,"carcinoma, hepatocellular"
hsa-mir-17-5p,lymphoma
hsa-mir-181a-2-3p,lymphoma
hsa-mir-19a-5p,lymphoma
hsa-mir-19b-1-5p,lymphoma
hsa-mir-19b-2-5p,lymphoma
hsa-mir-218-1-3p,lymphoma
hsa-mir-218-2-3p,lymphoma
hsa-mir-133b,hypertension
hsa-mir-296-5p,hypertension
hsa-mir-152-5p,preeclampsia
hsa-mir-218-1-3p,urinary bladder cancer
hsa-mir-218-2-3p,urinary bladder cancer
hsa-mir-107,breast neoplasms
hsa-mir-1469,breast neoplasms
hsa-mir-1471,breast neoplasms
hsa-mir-182-5p,breast neoplasms
hsa-mir-1915-5p,breast neoplasms
hsa-mir-193a-5p,breast neoplasms
hsa-mir-2355-5p,breast neoplasms
hsa-mir-24-1-5p,breast neoplasms
hsa-mir-24-2-5p,breast neoplasms
hsa-mir-3186-5p,breast neoplasms
hsa-mir-625-5p,breast neoplasms
hsa-mir-718,breast neoplasms
hsa-mir-874-5p,breast neoplasms
hsa-mir-181a-2-3p,"leukemia, myeloid, acute"
hsa-mir-181b-2-3p,"leukemia, myeloid, acute"
hsa-mir-181c-5p,"leukemia, myeloid, acute"
hsa-mir-181d-5p,"leukemia, myeloid, acute"
hsa-mir-508-5p,"carcinoma, renal cell"
hsa-mir-509-3-5p,"carcinoma, renal cell"
hsa-let-7c-5p,eosinophilic esophagitis
hsa-mir-144-5p,eosinophilic esophagitis
hsa-mir-193a-5p,eosinophilic esophagitis
hsa-mir-193b-5p,eosinophilic esophagitis
hsa-mir-210-5p,eosinophilic esophagitis
hsa-mir-211-5p,eosinophilic esophagitis
hsa-mir-30a-5p,eosinophilic esophagitis
hsa-mir-365a-5p,eosinophilic esophagitis
hsa-mir-375-5p,eosinophilic esophagitis
hsa-mir-517a-3p,ectopic pregnancy
hsa-mir-519d-5p,ectopic pregnancy
hsa-mir-525-5p,ectopic pregnancy
hsa-mir-142-5p,"carcinoma, renal cell"
hsa-mir-150-5p,"carcinoma, renal cell"
hsa-mir-19a-5p,"carcinoma, renal cell"
hsa-mir-302b-5p,"carcinoma, renal cell"
hsa-mir-302c-5p,"carcinoma, renal cell"
hsa-mir-367-5p,"carcinoma, renal cell"
hsa-mir-381-5p,"carcinoma, renal cell"
hsa-mir-451a,"carcinoma, renal cell"
hsa-mir-154-5p,graves disease
hsa-mir-376b-5p,graves disease
hsa-mir-431-5p,graves disease
hsa-mir-34a-5p,colorectal carcinoma
hsa-mir-361-5p,"carcinoma, lung, non-small-cell"
hsa-mir-625-5p,"carcinoma, lung, non-small-cell"
hsa-mir-181a-2-3p,breast neoplasms
hsa-let-7b-5p,prostate neoplasms
hsa-mir-126-5p,myocardial infarction
hsa-mir-21-5p,lung neoplasms
hsa-mir-24-3p,lung neoplasms
hsa-mir-92a-1-5p,multiple myeloma
hsa-mir-155-5p,hepatitis c virus infection
hsa-mir-218-1-3p,gastric neoplasms
hsa-mir-218-2-3p,gastric neoplasms
hsa-mir-126-5p,lung neoplasms
hsa-mir-145-5p,lung neoplasms
hsa-mir-98-5p,lung neoplasms
hsa-mir-409-5p,prostate neoplasms
hsa-mir-125b-5p,prostate neoplasms
hsa-mir-146a-5p,prostate neoplasms
hsa-mir-421,gastric neoplasms
hsa-mir-21-5p,breast neoplasms
hsa-mir-92a-1-5p,breast neoplasms
hsa-mir-92a-2-5p,breast neoplasms
hsa-mir-17-5p,systemic lupus erythematosus
hsa-mir-145-5p,systemic lupus erythematosus
hsa-mir-17-5p,endometriosis
hsa-mir-20a-5p,endometriosis
hsa-mir-22-5p,endometriosis
hsa-mir-146b-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-186-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-19a-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-20a-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-324-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-484,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-660-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-198,lung neoplasms
hsa-mir-30a-5p,breast neoplasms
hsa-mir-106a-5p,systemic lupus erythematosus
hsa-mir-20a-5p,systemic lupus erythematosus
hsa-mir-92a-3p,systemic lupus erythematosus
hsa-mir-197-5p,primary biliary cirrhosis
hsa-mir-505-5p,primary biliary cirrhosis
hsa-let-7f-5p,alzheimer disease
hsa-mir-103a-3p,alzheimer disease
hsa-mir-107,alzheimer disease
hsa-mir-1285-5p,alzheimer disease
hsa-mir-26a-5p,alzheimer disease
hsa-mir-26b-5p,alzheimer disease
hsa-mir-532-5p,alzheimer disease
hsa-mir-145-5p,myasthenia gravis
hsa-mir-21-5p,leukemia
hsa-mir-15b-5p,multiple sclerosis
hsa-mir-223-5p,multiple sclerosis
hsa-mir-23a-5p,multiple sclerosis
hsa-mir-1-3p,polycystic kidney disease
hsa-mir-29a-5p,parkinson disease
hsa-mir-96-5p,"leukemia, myeloid, acute"
hsa-mir-199b-5p,"leukemia, myeloid, chronic"
hsa-let-7e-5p,retinoblastoma
hsa-mir-125b-5p,melanoma
hsa-mir-16-5p,melanoma
hsa-mir-107,diabetes mellitus
hsa-mir-146a-5p,diabetes mellitus
hsa-mir-223-5p,diabetes mellitus
hsa-mir-495-5p,diabetes mellitus
hsa-let-7b-5p,crohn disease
hsa-mir-155-5p,sjogren syndrome
hsa-mir-1-3p,bladder neoplasms
hsa-mir-16-5p,heart failure
hsa-mir-195-5p,breast neoplasms
hsa-mir-181b-5p,autism spectrum disorder
hsa-mir-21-5p,rheumatoid arthritis
hsa-mir-146b-5p,"fatty liver, non-alcoholic"
hsa-mir-29a-5p,"fatty liver, non-alcoholic"
hsa-mir-124-5p,stroke
hsa-mir-9-5p,stroke
hsa-mir-320a-5p,multiple sclerosis
hsa-mir-210-5p,acute cerebral infarction
hsa-mir-146a-5p,"diabetes mellitus, type 2"
hsa-mir-155-5p,"diabetes mellitus, type 2"
hsa-mir-22-5p,premature ovarian failure
hsa-mir-1-3p,arrhythmia
hsa-mir-223-5p,"leukemia, myeloid, acute"
hsa-mir-218-5p,"carcinoma, esophageal"
hsa-mir-181b-5p,atherosclerosis
hsa-mir-16-5p,plasmodium vivax infection
hsa-mir-148a-5p,"leukemia, myeloid, acute"
hsa-mir-214-5p,acute myocardial infarction
hsa-mir-145-5p,coronary artery disease
hsa-mir-22-5p,rheumatoid arthritis
hsa-mir-181c-5p,myasthenia gravis
hsa-mir-130a-5p,spinal cord injuries
hsa-mir-126-5p,atherosclerosis
hsa-mir-33b-5p,multiple myeloma
hsa-mir-374a-5p,hypoxic-ischemic encephalopathy
hsa-mir-146a-5p,"stroke, ischemic"
hsa-mir-143-5p,alzheimer disease
hsa-mir-146a-5p,alzheimer disease
hsa-mir-31-5p,alzheimer disease
hsa-mir-93-5p,alzheimer disease
hsa-mir-155-5p,diabetes mellitus
hsa-mir-130b-5p,heart failure
hsa-mir-143-5p,obesity
hsa-mir-335-5p,obesity
hsa-mir-205-5p,glioma
hsa-mir-126-5p,diabetes mellitus
hsa-mir-15a-5p,diabetes mellitus
hsa-mir-106a-5p,cholangiocarcinoma
hsa-mir-27a-5p,acute heart failure
hsa-mir-126-5p,acute heart failure
hsa-mir-122-5p,stroke
hsa-mir-150-5p,spondylarthritis
hsa-mir-181a-5p,"leukemia, myeloid, chronic"
hsa-mir-106b-5p,human immunodeficiency virus infection
hsa-mir-20a-5p,human immunodeficiency virus infection
hsa-mir-146a-5p,"squamous cell carcinoma, esophageal"
hsa-mir-221-5p,prostate neoplasms
hsa-mir-708-5p,prostate neoplasms
hsa-mir-199b-5p,"leukemia, myeloid, acute"
hsa-mir-199b-5p,polycystic ovarian syndrome
hsa-mir-34b-5p,"leukemia, myeloid, acute, pediatric"
hsa-mir-194-5p,cholangiocarcinoma
hsa-mir-483-5p,cholangiocarcinoma
hsa-mir-155-5p,chronic hepatitis b
hsa-mir-106a-5p,aortic stenosis
hsa-mir-148a-5p,aortic stenosis
hsa-mir-204-5p,aortic stenosis
hsa-mir-211-5p,aortic stenosis
hsa-mir-30a-5p,aortic stenosis
hsa-mir-31-5p,aortic stenosis
hsa-mir-424-5p,aortic stenosis
hsa-mir-1297,"squamous cell carcinoma, esophageal"
hsa-mir-125b-5p,"carcinoma, hepatocellular, hbv-related"
hsa-mir-181a-5p,human immunodeficiency virus infection
hsa-mir-200c-5p,breast neoplasms
hsa-mir-210-5p,breast neoplasms
hsa-mir-182-5p,atherosclerosis
hsa-mir-181a-5p,allergic rhinitis
hsa-mir-19a-5p,lung fibrosis
hsa-mir-126-5p,coronary artery disease
hsa-mir-375-5p,diabetes mellitus
hsa-mir-4505,anxiety disorders
hsa-mir-320b,carotid artery diseases
hsa-mir-335-5p,spinal muscular atrophy
hsa-mir-31-5p,systemic lupus erythematosus
hsa-mir-200b-5p,kideny transplant rejection
hsa-mir-29a-5p,"leukemia, lymphoblastic"
hsa-mir-150-5p,cholangiocarcinoma
hsa-mir-155-5p,"fatty liver, non-alcoholic"
hsa-mir-335-5p,acute ischemic stroke
hsa-mir-126-5p,cardiovascular diseases [unspecific]
hsa-mir-132-5p,cardiovascular diseases [unspecific]
hsa-mir-27a-5p,heart failure
hsa-mir-204-5p,aortic valve disease
hsa-mir-150-5p,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-155-5p,myocardial infarction
hsa-mir-133a-5p,vascular hypertrophy
hsa-let-7f-5p,"leukemia, lymphoblastic, acute, childhood"
hsa-mir-25-5p,"leukemia, lymphoblastic, acute, childhood"
hsa-mir-5100,"leukemia, lymphoblastic, acute, childhood"
hsa-mir-18a-5p,"leukemia, lymphoblastic, acute"
hsa-mir-638,"carcinoma, hepatocellular"
hsa-mir-133a-5p,myocardial infarction
hsa-mir-133b,myocardial infarction
hsa-mir-222-5p,preeclampsia
hsa-mir-34a-5p,pulmonary hypertension
hsa-mir-204-5p,frontotemporal dementia
hsa-mir-632,frontotemporal dementia
hsa-mir-17-5p,myocardial infarction
hsa-mir-20a-5p,"diabetes mellitus, gestational"
hsa-mir-221-5p,colorectal carcinoma
hsa-mir-29a-5p,spinal stenosis
hsa-let-7d-5p,familial mediterranean fever
hsa-mir-107,familial mediterranean fever
hsa-mir-148b-5p,familial mediterranean fever
hsa-mir-122-5p,preeclampsia
hsa-mir-126-5p,preeclampsia
hsa-mir-146a-5p,preeclampsia
hsa-mir-1246,systemic lupus erythematosus
hsa-mir-4732-5p,systemic lupus erythematosus
hsa-mir-6088,systemic lupus erythematosus
hsa-mir-194-5p,traumatic brain injury
hsa-mir-128-3p,systemic lupus erythematosus
hsa-mir-181a-5p,systemic lupus erythematosus
hsa-mir-361-5p,systemic lupus erythematosus
hsa-mir-142-5p,acute lung injury
hsa-mir-301b-5p,acute lung injury
hsa-mir-503-5p,acute lung injury
hsa-mir-141-5p,parkinson disease
hsa-mir-199a-5p,parkinson disease
hsa-mir-299-5p,parkinson disease
hsa-mir-518e-5p,parkinson disease
hsa-mir-519a-5p,parkinson disease
hsa-mir-151a-5p,lupus nephritis
hsa-mir-15b-5p,systemic lupus erythematosus
hsa-mir-19b-3p,systemic lupus erythematosus
hsa-mir-22-5p,systemic lupus erythematosus
hsa-mir-25-5p,systemic lupus erythematosus
hsa-mir-93-5p,systemic lupus erythematosus
hsa-mir-126-5p,kidney neoplasms
hsa-mir-17-5p,kidney neoplasms
hsa-mir-21-5p,kidney neoplasms
hsa-mir-214-5p,arthritis
hsa-mir-346,arthritis
hsa-mir-25-5p,diabetic nephropathy
hsa-mir-26a-5p,diabetic nephropathy
hsa-mir-125b-5p,anemia
hsa-mir-150-5p,"leukemia, myeloid, chronic"
hsa-mir-638,atherosclerosis
hsa-mir-126-5p,prostate neoplasms
hsa-mir-15a-5p,prostate neoplasms
hsa-mir-192-5p,prostate neoplasms
hsa-mir-377-5p,prostate neoplasms
hsa-let-7a-5p,lupus nephritis
hsa-mir-21-5p,lupus nephritis
hsa-mir-449b-5p,stroke
hsa-mir-581,stroke
hsa-mir-941,stroke
hsa-mir-21-5p,chronic hepatitis b
hsa-mir-26a-5p,chronic hepatitis b
hsa-mir-15b-5p,diabetic nephropathy
hsa-mir-16-5p,diabetic nephropathy
hsa-mir-29a-5p,diabetic nephropathy
hsa-mir-103a-3p,"diabetes mellitus, type 2"
hsa-mir-28-5p,"diabetes mellitus, type 2"
hsa-mir-29a-5p,"diabetes mellitus, type 2"
hsa-mir-9-5p,"diabetes mellitus, type 2"
hsa-mir-132-5p,sepsis
hsa-mir-194-5p,ischemic diseases [unspecific]
hsa-let-7a-5p,parkinson disease
hsa-mir-7-5p,parkinson disease
hsa-mir-182-5p,hyperactivity disorder
hsa-mir-183-5p,hyperactivity disorder
hsa-mir-211-5p,hyperactivity disorder
hsa-mir-101-5p,heart diseases [unspecific]
hsa-mir-140-5p,heart diseases [unspecific]
hsa-mir-150-5p,heart diseases [unspecific]
hsa-mir-320a-5p,heart diseases [unspecific]
hsa-mir-342-5p,heart diseases [unspecific]
hsa-mir-744-5p,heart diseases [unspecific]
hsa-mir-146a-5p,metabolic syndrome
hsa-mir-15a-5p,metabolic syndrome
hsa-mir-423-5p,metabolic syndrome
hsa-mir-520c-5p,metabolic syndrome
hsa-mir-523-5p,metabolic syndrome
hsa-mir-210-5p,myasthenia gravis
hsa-mir-324-5p,myasthenia gravis
hsa-mir-146a-5p,behcet disease
hsa-mir-155-5p,behcet disease
hsa-mir-497-5p,nasopharyngeal neoplasms
hsa-mir-17-5p,rheumatoid arthritis
hsa-mir-19a-5p,rheumatoid arthritis
hsa-mir-19b-1-5p,rheumatoid arthritis
hsa-mir-20a-5p,rheumatoid arthritis
hsa-mir-141-5p,thyroid neoplasms
hsa-let-7c-5p,muscle atrophy
hsa-let-7e-5p,muscle atrophy
hsa-let-7i-5p,muscle atrophy
hsa-mir-100-5p,muscle atrophy
hsa-mir-103a-1-5p,muscle atrophy
hsa-mir-103a-2-5p,muscle atrophy
hsa-mir-107,muscle atrophy
hsa-mir-125a-5p,muscle atrophy
hsa-mir-126-5p,muscle atrophy
hsa-mir-130a-5p,muscle atrophy
hsa-mir-132-5p,muscle atrophy
hsa-mir-140-5p,muscle atrophy
hsa-mir-143-5p,muscle atrophy
hsa-mir-145-5p,muscle atrophy
hsa-mir-146a-5p,muscle atrophy
hsa-mir-146b-5p,muscle atrophy
hsa-mir-148a-5p,muscle atrophy
hsa-mir-151a-5p,muscle atrophy
hsa-mir-154-5p,muscle atrophy
hsa-mir-155-5p,muscle atrophy
hsa-mir-195-5p,muscle atrophy
hsa-mir-199b-5p,muscle atrophy
hsa-mir-19b-1-5p,muscle atrophy
hsa-mir-19b-2-5p,muscle atrophy
hsa-mir-21-5p,muscle atrophy
hsa-mir-210-5p,muscle atrophy
hsa-mir-214-5p,muscle atrophy
hsa-mir-22-5p,muscle atrophy
hsa-mir-221-5p,muscle atrophy
hsa-mir-222-5p,muscle atrophy
hsa-mir-223-5p,muscle atrophy
hsa-mir-28-5p,muscle atrophy
hsa-mir-299-5p,muscle atrophy
hsa-mir-29c-5p,muscle atrophy
hsa-mir-30a-5p,muscle atrophy
hsa-mir-320a-5p,muscle atrophy
hsa-mir-335-5p,muscle atrophy
hsa-mir-34a-5p,muscle atrophy
hsa-mir-362-5p,muscle atrophy
hsa-mir-376c-5p,muscle atrophy
hsa-mir-379-5p,muscle atrophy
hsa-mir-381-5p,muscle atrophy
hsa-mir-432-5p,muscle atrophy
hsa-mir-452-5p,muscle atrophy
hsa-mir-487b-5p,muscle atrophy
hsa-mir-495-5p,muscle atrophy
hsa-mir-497-5p,muscle atrophy
hsa-mir-501-5p,muscle atrophy
hsa-mir-99b-5p,muscle atrophy
hsa-mir-155-5p,myeloproliferative neoplasms
hsa-mir-223-5p,ovarian neoplasms
hsa-mir-127-5p,"leukemia, myeloid, acute"
hsa-mir-154-5p,"leukemia, myeloid, acute"
hsa-mir-299-5p,"leukemia, myeloid, acute"
hsa-mir-323a-5p,"leukemia, myeloid, acute"
hsa-mir-370-5p,"leukemia, myeloid, acute"
hsa-mir-141-5p,ovarian neoplasms
hsa-mir-200a-5p,ovarian neoplasms
hsa-mir-200b-5p,ovarian neoplasms
hsa-mir-200c-5p,ovarian neoplasms
hsa-mir-205-5p,ovarian neoplasms
hsa-mir-21-5p,ovarian neoplasms
hsa-mir-214-5p,ovarian neoplasms
hsa-mir-34c-5p,prostate neoplasms
hsa-mir-155-5p,hypertension
hsa-mir-208b-5p,hypertension
hsa-mir-335-5p,multiple myeloma
hsa-mir-342-5p,multiple myeloma
hsa-mir-561-5p,multiple myeloma
hsa-mir-10a-5p,myeloproliferative neoplasms
hsa-mir-126-5p,myeloproliferative neoplasms
hsa-mir-17-5p,myeloproliferative neoplasms
hsa-mir-20a-5p,myeloproliferative neoplasms
hsa-mir-205-5p,urinary bladder cancer
hsa-mir-21-5p,urinary bladder cancer
hsa-mir-125b-1-3p,ovarian neoplasms
hsa-mir-125b-2-3p,ovarian neoplasms
hsa-mir-130a-5p,ovarian neoplasms
